submissionid,ma_id,48_enforcement_participation
94fba32d-e9ee-45b5-b503-54f2328914b7,63,There is no enforcement system
1605c985-cf01-4e08-a424-b552a7a70f39,51,No
5ec8310b-7767-41bf-a8e7-403a69728a6c,174,No
c9768893-e44b-43f7-8d27-d0bd7c523214,57,No
22d0063d-63aa-49cf-ab0c-763f720757e5,57,No
b3717833-b327-4355-b36f-9d024174c927,57,No
1eb7ea3b-090d-40f3-86f3-2842d4d9d1f5,57,No
9783e830-34fa-4e0e-a2bb-0fbef8845c22,57,No
8da886f7-9e8a-4b1a-901e-f921abf689c7,57,No
d34324e1-2193-418d-b4b5-71cc95d8fb0b,56,No
4fddc660-8ab8-4d2f-8fcb-601343da437c,69,There is no enforcement system
7638e62e-c8ac-4e9e-b7e4-607f2b2565ad,56,No
69f2be3e-e538-42a8-aafb-1ca30f8d7e03,63,There is no enforcement system
1528968a-56a2-47b9-a895-b43eaf4fc02a,63,There is no enforcement system
a94dfc35-db02-4e9a-a37c-2b1c5daaf83f,63,There is no enforcement system
98442297-31ae-457f-acbb-012e18aa3a90,56,No
4bd8f755-4e24-4342-9a9f-0367ae44ae88,75,There is no enforcement system
41e54657-a379-46c8-ba7b-58d62adaa3b2,59,There is no enforcement system
60b4a79b-ed7b-4188-a9ed-34078c425106,59,There is no enforcement system
75c2a4c8-e6c2-4102-b8f4-c525547af71b,63,There is no enforcement system
ccaf14c2-b319-41a1-a2d6-a7972e1bef4b,69,There is no enforcement system
b36468e1-cf63-40e7-96ac-e1c160ca2be4,69,There is no enforcement system
d646722a-2dd3-4c46-86f9-1026b9eb179d,69,There is no enforcement system
85ef780c-e932-40fe-8569-9b24a6ff7ef2,69,No
e196d826-7e48-422f-b54d-047a0856fde4,69,No
e676a951-fbdc-4022-a794-f10c0aa4b46e,69,No
815d70e4-f1b7-4679-bb1e-974516ea902c,69,There is no enforcement system
8b932543-0fc4-45eb-9fd9-41afde626d9b,174,There is no enforcement system
aad7e1f7-0624-4e53-926a-c8cd3f2f8b67,69,There is no enforcement system
b364ec50-68e2-47eb-b2bd-d2b329bd32c6,69,There is no enforcement system
a91c17d3-a031-4c4a-bd28-a87c3538c1f1,63,There is no enforcement system
2d1d9c0d-44dc-419a-a11e-2950841267df,59,There is no enforcement system
1bc553b2-1e79-4dd6-b90c-1d93bee0cde1,59,There is no enforcement system
b36c52c0-7086-4d84-bdf7-8f6e9240dada,174,There is no enforcement system
966e26c1-3a46-47b2-b968-fdd23184fa77,51,No
d81189a7-d74a-4050-afb5-9b0188bc9f18,51,No
beae218c-680d-4c08-8e76-3fbafe7569ea,63,There is no enforcement system
c1184659-d064-42b6-ae67-52b263c371d2,63,There is no enforcement system
38d017ac-8378-4a1c-b06e-743d9fd11232,61,There is no enforcement system
1031ef55-d03c-420a-8d9a-230489312fd2,59,There is no enforcement system
f1cb8209-dbb5-4608-95c5-0fd86c1a1cea,75,There is no enforcement system
35ae9c76-5a77-41b2-b3e1-aa3d1f469829,75,There is no enforcement system
2f0a6788-f406-422d-a4d0-b9ccc5bd2f31,75,There is no enforcement system
d3d014c3-95d1-426d-bd68-a406b30fad87,67,No
07217780-78f4-4cf8-bd4d-a48c8b95ad59,69,There is no enforcement system
5fdae939-5991-4e78-8f9f-01f09b8648d7,56,No
1ac57975-c02d-48a1-8b86-ed424199e3e5,51,No
5566f0eb-6007-44c7-906d-2e57cc6d7169,61,There is no enforcement system
764734ae-dc82-43f4-994d-0ef69f6840da,61,There is no enforcement system
cdf0a859-436e-45a6-ab21-4190f5b1c31e,67,No
42249fb6-eed8-4bb9-8e0d-0bfff12d12b0,63,No
6fc6ce12-bd79-4272-91a9-ada8aafc452e,59,There is no enforcement system
74340087-19c8-423a-a185-1029a16aa6b8,59,There is no enforcement system
da3b0a91-1971-49a7-9c44-da80f9a6bd60,59,There is no enforcement system
bbc7e1b5-6de9-4350-9fcf-034d2b98540e,63,There is no enforcement system
b76a267d-a4ac-4821-ad7f-d615505fa1aa,59,There is no enforcement system
582870d7-a845-4f97-a22b-99cbff3aa10a,59,There is no enforcement system
d7e93db7-299e-4928-8dec-fe526104f99d,59,There is no enforcement system
fd04480f-1c6b-43eb-9660-fff777e6a0a3,72,There is no enforcement system
412d3ef0-da01-482c-ac9f-a0fd6287bba5,56,No
4384c151-4480-4b8e-a443-22ec9559feed,75,There is no enforcement system
9d7afd53-2fc8-4c9e-84ec-4404f7f3da8d,75,There is no enforcement system
e064ca8d-21e4-43b1-8a5e-5b820a4fa48d,75,There is no enforcement system
73e4c94d-bca4-49b4-9730-ee081b30d91c,67,No
57f9e871-bfe3-4209-972d-87b15787c277,67,No
58095d55-a885-4cd9-b1e3-aec38c487385,60,There is no enforcement system
5e1f82e1-970d-458c-9337-39d88554b278,60,There is no enforcement system
5597b4bf-139f-4379-b352-7c7791e60322,60,There is no enforcement system
155805c9-c5f3-4dc2-b86d-32f36bf4b281,67,No
73af5e40-d1c4-4979-810a-017f1d2ccae2,63,No
0239001c-32bc-4903-a48a-50f5236bfacb,77,There is no enforcement system
70ed500a-e26c-496a-88b2-89dfa864270e,61,There is no enforcement system
e8bdaf11-ace7-4b35-9ac9-deb1ff7968c4,67,There is no enforcement system
6a4e1e20-b916-4031-b85a-d55b95f9df09,69,No
91ee37af-6316-4923-970b-6b5d7e15eb3b,65,There is no enforcement system
780ebe2f-decf-489e-b32e-86718495f128,75,There is no enforcement system
2181fbf9-0724-430e-90ec-c5d13205eeaa,67,No
3248811c-bc9d-4e2d-8473-6ce1984eed8c,63,There is no enforcement system
ccb08fc3-2fd9-4d27-aaf6-413d26404398,67,No
9df09bb8-845d-4026-85e5-b12652929297,68,No
83653146-bb9e-4f7f-9899-9187d7e47b61,68,No
f9d3ceaf-b158-42bc-afef-4a78055696cc,68,No
835ef988-1a13-47f4-bd81-b56e5b9c16a1,68,No
b5d8955f-4e8e-48fc-a976-6fdcda8e7368,68,No
2c23f97b-8477-4221-b292-06703f05bda2,68,No
1b6700e0-8fba-4df9-ac1e-1d2f8b85fdde,68,There is no enforcement system
b5869b9d-89cf-410b-8693-f4ff11b32675,68,There is no enforcement system
a78be8e9-d111-4ed1-8b09-15f0469a00a1,68,No
f7f6ace5-33bd-4308-a032-f2e959a1b259,68,There is no enforcement system
93c7b87f-be51-4ef0-8977-886ab1452075,68,There is no enforcement system
7aa18eab-93e6-438c-be02-baa097314a76,68,No
82e829a9-55f7-42f2-bbe2-982e63e0a53e,68,No
9457de12-83c4-46f6-9841-db42c5cc09ed,68,Not sure
014c68e6-d28b-4a90-a2c6-55c47161e1eb,68,No
a7ebeae1-db0e-4af6-9052-896828db54c5,68,No
eb1ac156-7900-4da8-bcec-ebfdbd14a89d,68,No
fe9ffee7-2dfb-4eb6-ab3e-9e5cd73e28d8,68,No
09afa0b7-56b4-4365-ba13-28cbeffff1f1,68,No
020c1c00-1510-40c0-af12-c1f8547375e7,68,No
c6319921-8951-4804-b8a8-d64fad79677a,68,No
31da2fd5-e9f4-4139-988d-6b89cd4acd1d,67,No
285fe082-206d-4d07-8249-42eb130910ae,67,Yes male
d4e36b29-e682-450c-845f-40b18b7d56b0,72,There is no enforcement system
dbd08786-d9c1-4a47-a66d-7b6d005065f4,51,No
65c078e6-7ea9-442a-a68e-78ae93ce78e3,68,No
9f8668ea-0c66-45c4-83e4-503adeb9e8a7,73,There is no enforcement system
67d0a2e2-14d3-4c9c-84a8-45c9ab1ee09b,51,No
f758ae08-e0a4-40f6-9b99-c06054d0a221,63,There is no enforcement system
0bfbc766-13fb-46eb-b927-73ad0679fed6,63,No
85c000cc-44de-4f22-9dc1-115becaa3754,63,Not sure
ccad0c97-0c65-4250-8eee-2df15dd0fe9f,63,No
8410e566-0f21-4a20-8d8d-f2321c618104,63,There is no enforcement system
2e9284f3-eb68-4ddb-aaa2-0be9e29d89ed,63,No
4349d554-db59-4018-9b61-0e7d1239d4a7,75,No
71508f5f-8db6-4672-afa5-253f5009aa2f,63,No
2fb07ba4-d9ca-4e23-becb-954326be7d83,75,No
2ac58439-66cb-4c1e-a2cc-bbaddb0b0e06,75,No
cc1f1587-4a46-46a2-810e-679fbf8afc8b,63,No
e85acaba-2e3f-4e62-ac94-50f6eb6ef893,73,There is no enforcement system
a74fc20f-7dba-4524-aa40-c1291c46dbbc,71,There is no enforcement system
ac395403-149e-452a-80f6-50776f2ac8c3,73,There is no enforcement system
678ebb00-8d33-4f06-ac6b-793b90cb99e1,59,There is no enforcement system
f717a3d8-42af-4ff7-9cdd-e6f30459d6d5,63,No
ab83a4d6-6029-4d57-8a8c-739315e992f6,75,There is no enforcement system
b969e1d9-8e2a-47c0-ae15-90ed3dcedc93,75,There is no enforcement system
4958630d-e8fc-4178-876a-fed85d3d2743,75,There is no enforcement system
afa1e4a1-a620-44fb-a937-c92ca449bb8d,77,There is no enforcement system
e72f27ef-5e8a-4dc1-93ea-c4cee720879d,67,There is no enforcement system
2f5da100-8543-434c-ae14-71c3a88d5967,67,There is no enforcement system
96981e84-6623-42ed-a179-b31124c2a2fd,59,No
e9fc5ee5-50c1-479b-b23b-4e862052534b,59,No
e9fc5ee5-50c1-479b-b23b-4e862052534b,59,There is no enforcement system
809c849e-24a7-4ff4-899d-1c95828b3b8e,77,There is no enforcement system
fc32b851-fab4-4c0b-af21-d2c3269f227d,73,There is no enforcement system
365d871f-b2e7-48bd-a0aa-14ac7b46a7b3,65,There is no enforcement system
acf91967-a66e-4b21-8fd1-2728b0903de9,67,Not sure
586cdf5f-2b41-401b-8e2d-686170b4bc9f,63,No
cd7bf04f-51a5-44a3-9741-d905bd881d51,65,No
67438f01-826f-42e8-b78d-663e7c57d752,68,There is no enforcement system
8341a065-6fd2-4fd2-aa1e-515018003fe2,63,No
d035e266-5051-4306-91b1-ab3622ad0faf,71,There is no enforcement system
2f4542bc-c6db-4abd-afdc-1b46bb6080de,65,There is no enforcement system
cfebb160-7a94-407b-b250-b2d6dc4b4232,65,There is no enforcement system
4b4fe9e4-ffb1-4a58-9eb7-4bd92b95dcfc,63,No
e9d7d84b-8df5-4d20-bb2f-09f5581db0ee,75,Not sure
c6a0021e-d3ca-4a13-91e6-cd30eeb55b9f,61,No
8cdfab24-1615-4d31-be43-c1fe5a624132,61,There is no enforcement system
ce2f34f7-00d7-459a-abed-bc4434694090,63,There is no enforcement system
ba878b1d-4640-4bf2-a656-9778cb029f25,63,There is no enforcement system
10b1acc2-40e9-438b-acae-db01c0d5f206,65,There is no enforcement system
ab1789c6-4cf9-4bf2-8f7a-a27b2b4cd41b,65,There is no enforcement system
97f9abe0-2696-4189-8f8a-64c5427ffe90,65,No
dcede684-cd14-4ff8-9f87-d18fe974139a,63,There is no enforcement system
935ac7bd-bfe3-4f18-9c9f-4eb7364c6b1d,65,There is no enforcement system
7d8d8fb2-694f-4d0f-9b02-b4aa6e8aa5c2,67,No
28762cc9-6282-482c-9f50-27da597fc9d6,67,No
28042327-5dce-4045-a4da-1f3f07296701,73,No
95d512cf-7ebf-450e-8635-3d169e94a633,65,There is no enforcement system
a114c96e-0a51-410e-ae8a-4caf2f25b116,65,There is no enforcement system
082c6aa6-7c84-46d8-b7bf-49c9d26807dd,56,No
ccd1cae0-a5b4-4f66-a5ea-5b7231b2dbb5,56,No
822f04b1-20cc-4d21-aa80-523eb93289b8,67,No
057b38c5-1262-4232-97b6-a8da06b5ee87,61,There is no enforcement system
72f832e5-babf-4712-b037-108c1c6a08c2,61,There is no enforcement system
9dbd9967-dccf-4b4a-bcab-3648b064fb19,61,There is no enforcement system
302fa6f6-c4fc-41a2-9bd2-c75f11b5019a,61,There is no enforcement system
d760cffd-9b2a-45d0-93ae-8581523a7b03,61,There is no enforcement system
abf18a9e-c697-48c6-b32f-ec5b7dca6c92,75,No
2a6a4b94-b347-4f39-b624-5dd3774fe63e,75,No
cd0ec040-18fd-496a-aaf5-6677c6ae16d0,67,No
b27f44e2-b818-4b58-9113-947182fdabe6,67,No
fe33ba54-ffa6-4df4-b29a-0c8fe2170a28,61,There is no enforcement system
e9029b58-17f0-4767-a605-4cb27ac152cb,61,There is no enforcement system
89b9ac70-23dc-42da-8582-4d37c1283ad8,61,There is no enforcement system
c8fb0793-ed79-416d-a238-f450081759c0,51,No
c312b7b2-8b68-4c06-8087-6159f3c3b50c,71,No
c1f730a2-4bf3-4261-85f3-fefe7c3f7468,73,There is no enforcement system
8f89c483-8bc9-4da5-a7ae-2f6848627064,73,There is no enforcement system
84026187-ab69-48d4-b18e-b2c4232fc10d,72,There is no enforcement system
c731e623-38d5-4b46-b5e8-01c51e7ec0d0,51,No
093e8113-1baa-4ad9-a860-9f4ecaa9e5e4,61,There is no enforcement system
744c79b2-5cfb-4763-a36f-85403c6fac2c,71,No
eccb7e6b-8967-44cd-b593-68d8c3ca4cb9,73,There is no enforcement system
47feff2b-91eb-431d-91fb-587450634268,71,Not sure
c8b6387d-aec1-4f83-b28c-11a987b8c6c3,71,No
6f2015d9-8dca-4d99-a0ad-dacdf4df7e9e,71,There is no enforcement system
36e4caf5-68de-47c1-a8f2-ffbe7ac0c9c1,56,No
34e17bc5-12de-4f5b-aafb-ef85bd14067a,72,Yes male
7c857bd4-c630-4d16-aaa8-3be79c88ee50,51,No
d76ac89b-45aa-4359-8365-36c9c6ebdf18,51,No
df531735-b912-4164-ae84-2fc48704fa61,51,No
32da067a-565c-4ab3-91a0-6ae3531b14c9,51,No
265675e7-2094-4c21-95c3-ecd38a117bdc,65,There is no enforcement system
e71b56f7-fd56-4777-8271-4c0358322011,72,There is no enforcement system
7fafe1ff-4a2f-4231-a1a2-80ec40bcf52a,69,No
645ec3bf-4685-4e61-b539-f9ee84c0e5b1,71,Not sure
3416a738-3306-418e-a3f1-1c7e5a7a3462,71,Not sure
c1eb0c2b-0c2f-4065-b5ea-c9accc2817b1,71,Not sure
7c12ac51-0bd9-4c6b-b757-7fae6afb3b66,71,Not sure
08b0fbe2-0e22-4fcc-9b1e-4dbda264fb9f,71,No
c9a1c3f6-d5c4-41fe-942a-6e1b8535232d,71,There is no enforcement system
d4e34cb6-a67a-40ab-b801-ea1845efa1c7,71,No
85955aae-867d-45e1-a543-68fd363e5fc3,71,No
feb3d32c-68f3-475e-8b5a-663a78c9e1d8,73,There is no enforcement system
a4958ae6-6538-4512-8fbb-9ae68f0cd2e3,73,There is no enforcement system
94e426e0-91a4-45fc-9584-6795567f4e45,61,There is no enforcement system
fd29ceb4-9faf-40da-a256-cf4a986efd86,61,There is no enforcement system
e0ed112a-66db-49c9-a314-8743086c86ed,73,There is no enforcement system
3b3ac071-2e1c-48e4-be6e-7762fa8e1e29,73,There is no enforcement system
847e98f5-7dd8-4820-874c-7d974cc870a9,72,No
11345b97-736c-41c1-b8c7-5b03e7159de6,72,There is no enforcement system
8684a087-2c65-491f-9dbc-50e38af4dce1,72,No
7cb9aa01-8825-4aec-bfd0-cc28ed441db0,72,There is no enforcement system
390d7be2-ea54-4185-a686-b61822240715,69,There is no enforcement system
5343fc78-9a7e-4ac6-8a5d-bc4b155247a3,71,There is no enforcement system
40aeffa5-df47-4766-977f-0eb522da1085,71,Not sure
e251c476-2265-4d18-8023-3eb7ff636638,71,Not sure
e251c476-2265-4d18-8023-3eb7ff636638,71,There is no enforcement system
fcd5a443-e5e4-47f6-86f2-3811832e803a,71,Not sure
1269295d-6966-44dc-b7e3-d69582e56f17,61,There is no enforcement system
8b3f10c6-78b9-491a-ae88-55e15412c433,61,No
3cabb8b8-dc9f-4802-9691-97147c098fe6,71,No
71f02912-5ade-4809-b857-621865635375,73,There is no enforcement system
a895edee-70ac-4e2d-9f36-1bd2d447f09f,73,There is no enforcement system
f42105ef-d5b1-416f-be10-1893434fffb0,71,No
d87f5b3f-cee5-49c9-a5a4-3632fc45d4d5,71,No
69991022-0cd9-421a-b56d-fac622a479ba,71,There is no enforcement system
75f6fe23-a372-4280-a974-8ba0166a3129,73,There is no enforcement system
aa492706-76f6-4f0e-801b-577234f237f1,71,There is no enforcement system
91a08d77-57be-4852-a8c7-3b81d7429fc4,61,There is no enforcement system
51c7fc11-0c80-47a6-a87b-27f97a8230f9,61,There is no enforcement system
22fa36b1-d8c9-4584-8f08-ca8cc46c3596,71,Yes male
6b1293b3-407a-4c0c-8214-b0eb54605756,71,No
6cefb82d-d2bc-4897-9cc8-e67fc523c557,61,No
c7f1cea2-23e1-457f-9c72-86d408dc648a,66,There is no enforcement system
71113cce-12ec-41b6-9557-5f7be1dadfbd,59,No
ff9a327a-ba42-4865-b285-afaad073005e,61,There is no enforcement system
375c75cf-59a5-4d01-94b5-1e63b1c23316,59,There is no enforcement system
febcc33b-d77e-4d64-8e92-c8bd7fa42425,67,There is no enforcement system
8a75b8eb-42fb-4e9e-abe7-d8e9d12cee06,67,No
4ff0bd6c-e091-4997-8a31-355cbee6bab9,66,There is no enforcement system
905aa3ae-3f0e-4f36-aa64-ff600a0320c3,66,There is no enforcement system
d66b9c55-27df-4c1f-a43e-04faa2ce406e,66,There is no enforcement system
474f25eb-0c92-4fe3-a065-a9dbfb926c89,59,There is no enforcement system
a8cdf73a-968f-4622-b1a5-37318896d4e7,75,There is no enforcement system
9277ec10-9baf-40e2-8b8d-3b64bb432bb4,71,Not sure
9277ec10-9baf-40e2-8b8d-3b64bb432bb4,71,There is no enforcement system
87250a37-2603-4f3b-b42f-1cbd3aadfc31,69,There is no enforcement system
276efb06-bac7-4a35-8a5e-7f8f852cb29f,59,There is no enforcement system
e31f12b8-5d07-4d94-8c7c-eac1fe70490c,72,There is no enforcement system
5a028308-ed60-42c9-a5b8-f32c52527228,59,There is no enforcement system
ecced53b-487e-464f-a1f2-f561269ab753,59,There is no enforcement system
0cee9ff1-2a22-4c8c-aa0e-7a8d7f492d37,75,No
70121539-ccf3-434d-aa35-eb206eb3701e,59,There is no enforcement system
6fdedeb5-f72e-47fb-86f0-f83cc321d83f,59,There is no enforcement system
86b83eec-5e31-4517-aec4-0a3b9815e27e,51,Yes female
b9eee724-d2bc-4f02-be5f-dbe9818666bf,51,No
2b2b2b35-95dc-4e2f-a0c2-ecd1f6282323,51,Not sure
d7c14a9e-6bf9-4177-b9cf-6d6fb042f0ce,77,Yes male
2212dd3b-5099-49ed-8871-1cfe78873e1b,77,No
aa2006bf-fe69-493a-9208-7f8ac5d2d2ba,77,There is no enforcement system
66d4f627-8563-4efe-8d46-a5b2b4a8b2aa,59,There is no enforcement system
90edb988-b944-4310-a7ba-d647a6e4f509,59,There is no enforcement system
a72b9416-a2a8-4e23-b254-52f9accf9705,62,No
d90594a6-82de-40b8-a5a5-1f1ed478e63d,62,No
8bd36e2f-3e7f-4325-be06-93e0a29ca57f,174,There is no enforcement system
9474c23f-e36e-4909-bbcb-c41cc83fc18d,62,No
26f46844-7feb-44ae-bf34-05a83c2726d4,59,There is no enforcement system
95fad46b-bc83-463a-90aa-b5513401ce8e,55,There is no enforcement system
e0606be2-6217-4141-97cb-eb3100aef982,62,No
01b75d9e-9035-4dd9-9a83-8b3392dcc523,62,No
ab78eac1-5089-4b4c-b3e0-195e28ae3e6a,55,There is no enforcement system
add4811a-49e9-4b08-a953-c1e33d3f5198,55,There is no enforcement system
e641110f-5fdd-4dfe-9fff-df16be6a9d04,55,There is no enforcement system
d434991b-783a-4ffe-bb02-436de5ed842d,55,There is no enforcement system
41246224-69e0-4b0e-a395-e82c3c81bbce,55,There is no enforcement system
5f0b19a4-7f00-481a-baa0-5d5e4923254c,77,No
69ea4795-9997-411b-bb59-a4427124d3a7,174,There is no enforcement system
32b3e87d-71cf-4666-a35f-03685c31c310,55,There is no enforcement system
38721acf-43f6-4121-8b94-77836db4a339,55,No
5467dca8-453f-49e0-8934-dd9a00021508,55,There is no enforcement system
dc125349-f743-4ff5-a031-f96f86bc6085,55,There is no enforcement system
2012e424-71f0-49ff-8a8e-7a2b39b3fb6d,75,There is no enforcement system
91c06256-23b6-446c-9808-205c85f57ea9,55,No
c2235a63-56a4-4c2a-8ebe-b0785b6e756d,62,No
7f2f738d-c585-4e53-9af6-a3f5c74d6b2c,76,Yes male
1ab0aad7-c59d-470d-ac71-12e6f30189f1,76,Yes male
42a3a9a8-897a-4252-905f-2a52b624886b,51,There is no enforcement system
525f47bc-f44a-4845-8873-524e80e55e6f,76,Yes male
c27771b2-d1cf-41da-b26a-391c2f98d80b,57,No
8723e1d1-4a5d-4e84-833e-8e2e83284cb1,57,There is no enforcement system
bb0d80c9-7e0a-46e3-afe9-ded48696a10b,57,No
7487f647-6e95-4844-96b2-25f94a73f376,57,No
f847f856-1971-40f2-8d3a-0413fc6540ec,51,No
7a10456d-8531-4791-81b8-e3c8184e21cc,76,Yes male
5f515a88-7e3d-4d96-9fab-a4de3bee905b,70,No
717cdd6a-2ee1-4e86-8027-56b663aba677,70,No
2d48b0a0-a158-4109-a265-a07bfc9f2f64,70,There is no enforcement system
5f3b3256-a7fb-4886-a79c-4403b5c8e872,70,No
3fb090ee-d457-45ed-863b-2005d6671614,70,No
f6ec80bb-363a-45f7-96e7-6b3fb2c6ee57,70,Yes female
a9271404-f77b-428a-a2da-5c115adfc0e5,70,No
b6eebac7-d686-4b3c-958f-15a840b50713,57,There is no enforcement system
8d666dc7-af92-49bc-9015-f5a13a9c3432,55,There is no enforcement system
4cd36f49-9be8-4da1-b4a7-ec6b1c4323c8,55,There is no enforcement system
d7acab94-b75c-4dc1-bef5-150e6f34d99f,55,There is no enforcement system
ef2b09fe-a586-45a9-abe1-fd0e0e76b8fa,55,There is no enforcement system
47c7c77c-7564-49ca-84cb-4ddccee4cf2b,55,There is no enforcement system
7dd64e47-cb55-40cf-a5d1-3d08145a5768,55,There is no enforcement system
8587eb85-5866-47db-a5ff-ea03d1afaa6c,70,No
84631a27-145f-4f65-8600-5ee83ca463b3,70,Yes female
ddc62072-078d-41d2-8831-8ae4e795d4c8,70,No
60f7d8ae-7d7a-420c-ac1e-8f6f6c5b287f,70,Not sure
3e80c76e-84e4-432b-be38-a249dccd1eda,70,No
f75a56d7-cb8a-4bfc-ab65-9871ac9acca4,70,No
a6dbf8fa-5f55-4cc4-a230-f68900610623,70,No
abd9f5e9-10e0-4313-8035-d957924a75a4,70,Not sure
f45669cb-7fb3-4635-9a3a-b544cec56c72,70,No
8095eb37-bd75-437f-b8d7-ff045e2d76bf,70,No
8b32ccf0-c6cd-4136-a03c-001263eff5f2,77,Not sure
7c177fc1-4e1f-491b-8c98-765b2582ff54,51,There is no enforcement system
cfb2d3b5-ea4e-40eb-979b-6664963063b6,77,No
fd003b89-59be-4de2-9ba8-a881c021fe45,51,There is no enforcement system
29a6d0b1-27a2-4ed6-8647-4f85703b114d,174,No
a758e742-1255-4ac8-a0f1-0738c142bb4c,77,No
94e01e0e-f83a-4279-8f82-058157683140,70,No
7ce38c6a-e3fd-4bfa-ad81-1319d2941f4b,70,No
b4c14e1c-8073-41b5-ba3a-deadfb359cdc,70,No
e7b6aaee-8a3f-4fd6-8e7b-528ff30008a0,57,Yes male
f0dc85b8-4ea2-47e8-87ac-600c1ae51609,51,No
454feb11-316a-4ad4-a9f9-51de5c234c5a,57,No
317d3838-bb90-4ebf-aca7-f2044986f6f9,57,No
41ce7627-8714-4709-89e8-4a4dde1df44d,51,No
92ec11b3-7ea6-4fa2-bd45-5828e64836dc,76,Yes male
3fa42122-642b-48c6-b1da-f9c6325b108f,51,No
0c64d083-887c-403c-ae0e-8eb1c02d1f0c,76,No
037f444d-6399-4d5b-abe8-14f5b7edb467,77,No
0f14f2fa-07cb-4d9f-82e6-a700103ae749,77,There is no enforcement system
a368b7b6-9210-4036-a45b-70ffd92d8b24,76,There is no enforcement system
740a0768-6a56-4c0c-8173-15192dbbc3d9,76,No
3466a891-d4f7-4213-940a-2de878dbe19e,51,No
5f2022fc-7458-4e75-b770-2d9191a9a595,76,There is no enforcement system
d89a1adc-2439-46d0-a44d-f80ba385000b,77,There is no enforcement system
9fb747c6-822f-4360-afb3-61ce49446535,77,There is no enforcement system
eb402370-2062-4619-94ea-681d6b5818c6,76,There is no enforcement system
10426f0d-75a4-4b8f-8b45-e1d337eb2a55,77,No
36b128e1-7b79-4c13-9154-b9c426af00d4,77,There is no enforcement system
3430bcca-e9b4-4093-baa7-74a4bbe5cecc,77,No
ed89b8f1-2c10-4ac1-80d0-655b5ecc513e,77,No
d9eb1a6c-449a-4a91-b846-eaace32b6f0c,57,There is no enforcement system
955e08ec-7493-4003-9215-ade4956764d6,57,No
5b38e25a-b42d-4cb8-b75b-09efdad74153,57,There is no enforcement system
cbaa8d5b-75b2-4982-88f4-4e0c040d12ea,51,No
0dbd2140-9e1f-4d41-971b-278235d4550d,77,There is no enforcement system
e8c241ed-3db8-445d-9302-b97d6070ee3b,76,Yes male
027c7bcb-c6c8-4a33-8088-5b10161e310b,76,Yes male
f3e79af8-929f-49b2-81ee-12c6ef2ca424,76,Yes male
becf1c4c-d46b-48c1-8677-74f522275848,76,Not sure
4dd4b739-084b-4a6d-abae-1f7e3f8ccfb9,57,There is no enforcement system
a440a42b-523b-4a08-89c3-ba4222bb02bb,57,No
bc5ddb48-7f32-4950-ac62-10cddcd18662,57,There is no enforcement system
c4d8202a-96a5-459e-a19a-7bd224f6c6ac,57,There is no enforcement system
4484186e-e946-4405-a049-d51953b3278b,76,Yes male
346d6346-05cb-4491-bff3-ce9ac53fb8c8,76,Yes male
5ab0607b-e352-4754-b0ef-53cbcc0f4a62,69,There is no enforcement system
d5612a1b-4103-4b14-99d2-7a735387a7b2,56,No
7a42ffed-9d84-4d2e-b3c3-eeb5f46b4d15,72,No
18e92836-e3b5-427a-bea0-d07facbae982,63,Not sure
22d0bf17-f3c0-4da0-96e4-b94b889ab5ba,63,There is no enforcement system
874ec5d5-3017-4573-a055-4db6c09e35f9,76,There is no enforcement system
43d3605a-8550-4a30-aba0-a1f784d26cef,76,No
f885a45e-348e-4b80-8323-d462771edfa0,57,No
d71948d5-0b6d-48b0-b5b1-bf07a37fdfec,57,No
7ed6fbdc-1539-43e2-b5b9-1f8d7fe6ce67,57,No
fbb1517d-02dc-4b29-84e4-820b59d3a6c2,63,There is no enforcement system
0924e4c4-1ee1-464a-9656-c6c682ef3a46,63,There is no enforcement system
008451c8-a3bd-4d56-a8fc-9faf38ed75ce,56,No
106a1648-a351-400f-b24e-5a9835976bfa,69,There is no enforcement system
ddec6b21-7313-4098-8c06-4df32c65a8eb,56,No
7fb4278a-a1ce-42db-9c61-a08ddf1fc5d1,56,No
2cb19f49-73d5-44a3-9617-71fbe7f99182,56,No
f91b8281-4755-4ac7-a1cb-db1d8397df08,63,There is no enforcement system
1b1fe5e1-eace-4ad4-b7a6-0d16f24faa20,75,There is no enforcement system
21a17c7c-4740-4729-9fcf-05e505bf2407,75,There is no enforcement system
349fd766-0f27-4109-b849-4cebd51668ec,75,There is no enforcement system
04737ddd-6bb8-486d-9f02-68883958257e,56,Not sure
5608aa56-ecbe-48a6-b0c5-12b3411f0acf,59,There is no enforcement system
ef7df562-032a-45b9-ab89-0f52ae5633ae,69,There is no enforcement system
524d89aa-4eb3-4d1d-abad-ca52a58476a9,69,There is no enforcement system
f30d017d-2517-408d-a5fb-a18e2388cd24,69,There is no enforcement system
ff96511a-3824-4278-a792-94c9c78ed43b,63,No
9f4b6845-909c-43ab-8354-63bf06ec75c5,69,There is no enforcement system
39d4af80-e626-483d-8bce-f5bfec69fedf,69,There is no enforcement system
6f164817-6561-492b-ba76-1cd417cac505,69,There is no enforcement system
998915c0-9a59-4549-9f12-86821c2d5af0,69,No
4ca6b736-b822-4a2e-b954-1139e54a902f,69,No
c8fa05c6-3b73-4c2f-ae17-1c3084ea0f80,69,There is no enforcement system
84e330aa-40f2-4f87-97b0-156852ffc6a3,69,There is no enforcement system
