submissionid,ma_id,69_fish_type,69_street,69_customer_home,69_market,69_shop,69_fishing_company,69_restaurant,69_own_home,69_other
15ca415c-574e-463a-ace5-5a7c1451660f,254,magodlong,100,,,,,,,
87626fba-8ae1-4323-86ca-9c601dfd881b,246,bisugo,80,,,,,,,
9f0b6aea-a143-4212-8028-90c6c0fcb07a,246,dugso,180,,,,,,140,
85f2f16b-f6b4-4a71-a836-ae0697e23733,246,dilis,80,,100,,,,,
e89f1497-4334-4bdc-8dcf-4bffd0b5c882,246,Dugso,,140,,,,,,
e89f1497-4334-4bdc-8dcf-4bffd0b5c882,246,Darag darag,,140,,,,,,
ac5daed2-1c01-4a25-8570-dcb07ec96ae7,246,Gurayan,,140,,,,,,
cee44fec-1e31-4185-867b-af1e26b8d989,246,tulingan,140,120,200,,,,,
0833c2b7-154c-4e5e-9531-98c98f3270e8,246,Bisugo,200,,,,,,,
c0f0a84f-f36c-4f18-95c5-5c2cfd57fa8c,246,tamban,,,,50,,,,
3346caaf-903d-494b-a291-72b6dee6223e,246,anchovies,,60,,,,,,
2f605af8-d12d-4b18-95ea-4f8a9df637e3,246,tulingan,100,,120,,,,,
b5b06f41-bb0c-4824-b66f-02166711745c,246,Pakol,50,,,,,,50,
5ece7f14-11b8-4751-82bc-86354b472f92,254,katambak,,180,,,,,,
1b3a5d97-89fd-4fe6-aa04-148ffc7b210f,254,katambak,,150,,,,,,
1b3a5d97-89fd-4fe6-aa04-148ffc7b210f,254,molmol,,120,,,,,,
232c2006-e7b7-4792-815e-9d85a72b4379,255,Bolis,,120,,,,,,
776dea94-755e-4d00-9fbd-debfac4383bc,255,tamarong,,100,,,,,,
366760a8-8b65-4da6-9644-76573de845ad,255,barilis,,,200,,,,,
7f31a25c-e6b0-466a-a177-8268fb6c214a,255,mol mol,,140,,,,,,
0b47ca05-37e5-433a-a865-28e39b7f9de3,255,awa,,150,,,,,,
844a1dc0-e63b-40b2-9d7b-218d7d40df4c,271,moymoy,100,,,,,120,,
3599ba3c-6302-47e8-9eec-335e49d30d22,281,momoy,80,,,,,,,
2f6b27f4-dae1-4865-bd9c-dd5c39664452,281,palipya,200,200,,,,,,
e4a9cf2b-8aa8-4d67-b8b4-42432914411d,254,katambak,120,,,,,,,
3569809d-49e7-406d-9442-cb3935a57def,255,litob,,,,,,,,
f73589b0-780c-48b0-9479-f9d3664ef219,255,danggit,,,,,,,,
9c0de3a3-c174-461d-9b63-a0a5223cb0aa,255,timpay,,,,,,,,
0cb44160-7a87-4893-977e-454aa654a4d3,255,molmol,120,,,,,,,
d734c722-ca94-4cb6-b112-281d8738bee4,255,mangagat,,,220,,,,,
b591326e-cf38-4750-a051-ebf7799d5bf2,254,timbungan ,,,150,,,,,
059e562a-583d-4eb4-856a-cadea0804072,285,Yellow pane,,,90,,,,,
1c8eb3f1-0c19-44e1-8ecf-a3a2344c1775,285,Katambak,150,,,,,,,
adf5566a-b594-4106-abc2-e3a400d06dde,255,molmol,120,,,,,,,
573c9861-e278-424b-b0e3-d491e733c24e,255,danggit,,,,130,,,,
b57dda6f-66fe-4cab-a252-39447141431e,255,molmol,110,,,,,,,
fa479102-581b-430e-8910-ce1131feed00,255,Timbongan,,,,140,,,,
01d66ef4-4ca7-46d5-b722-a141fdab572a,255,Kugita,,,,140,,,,
02a04d37-f9e7-4136-b7cb-016b82015adb,255,borot,,,,130,,,,
d3cce46a-9f5d-4f97-88bb-bca36b0f023f,254,bulinaw ,,60,,,,,,
3ddb8dc1-7d60-4c28-abf0-b81916be1e27,285,moymoy,100,,,,,,,
de49d9da-64a6-4bc8-a751-c8d375ce6469,321,Lupit,80,80,,,,,,
22db7231-6110-44f1-a93a-6cfced64b6de,254,bulis,180,,,,,,,
cb3708e5-1025-4afc-bc1b-05ece1f7205a,254,mangko,150,,,,,,,
8170864c-14a3-4693-b8ef-7bf83bc49abb,254,tamarung,120,,,,,,,
43f51443-ede6-4493-b854-fee06ea19112,254,bat-ug,,,,,,,,
02e642e2-0058-4448-896c-6970ad7b7b42,255,timbungan,,,,,,,,
28da4da7-8c4d-4c6a-9cbe-5c2a3c3f6974,254,eto,,,,,,,,
132d46be-c1ae-4328-b5fc-46ab63ccb99e,285,jijing,80,80,,,,,,
08ea5553-3a51-491d-8f15-3d01baad7d23,321,Danggit,,,,100,,,,
f607163e-7bee-464b-85f8-1e22f0418dd8,321,Nokus,,,180,,,,180,
452fab1e-fce0-49d6-af9e-119fcb29627a,321,Sagisi,,,80,,,,,
7dad9b65-81db-4446-9ae8-4861a25cd402,321,Tanguhan,,,80,,,,,
826b4164-d938-4410-820d-672bacd42520,285,Katambak,0,0,0,0,120,0,0,0
f6709608-af1c-4252-8dd7-9477f8944254,254,kitong,,200,,,,,,
d169d98e-b8a5-40ba-bd45-c1343cf6a1b6,285,barilis,,,200,200,,,,
c0f7e8b0-7531-4a61-9d8a-7713f5e46003,285,"liyabon, ",,,,,,,,150
31e7f97f-bf2d-4201-90b6-7521da0229f4,285,Bulis,0,0,0,0,100,0,0,0
79c99ab1-a788-4c4e-82be-072e61866b82,253,danggit,,,,,,,,
f0f1f391-09da-4f23-bd2e-b55d1f3c7a8d,254,tamarung ,140,,,,,,,
4d88bc49-5330-4efb-b6b8-45ded13f1943,258,danggit,2,,,,,,,
e5a8712f-7c1d-4705-8c62-18e8519f0268,284,mamsa ,,,200,,,,,
925b5d3b-f703-489b-9f66-66cc57469b15,321,bulis,100,,100,100,,,,
0e446840-eba7-4363-b89f-e9fe73117b11,285,Nokus,,,,100,,,,
59bb0c51-4f85-4d07-8348-820e69e8a0fd,285,Barilis,,,150,,,,,
80c044d8-0e0b-413e-b276-af787d802533,285,Yellow Fin,,,100,,,,,
99c44146-d4fe-435e-8ff9-51619fed10cb,285,Lugho,,,200,,,,,
99c44146-d4fe-435e-8ff9-51619fed10cb,285,Marang,,,145,,,,,
906e545f-2203-43d7-8b6d-c2697410c4bb,285,Tamaya,,,160,,,,,
72b301da-ab81-4468-9f28-be396446f9f1,285,Bulis,,,80,,,,,
c4b26e84-46ba-46f7-98ed-82a4d9e28a28,285,Bulis,,,150,,,,,
ce149497-1cb1-415a-8dd8-c64c1099a9c5,271,Danggit,,,,,,,120,
6da2b823-f2f7-453b-9c20-0d3644530110,321,moymoy,60,,,,,,,
83033794-9469-4226-a0de-2cbefc57ab88,321,"TAMAYA, BULIS",120,,,130,,,,
f92e03b9-1c61-4cdb-9c3b-d6ef98c12f6b,271,Payata,,,50,,,,,
b08f54c8-78f1-4e15-be67-d0555a2940ae,321,ganga,,,,,200,,,
72ba536c-10f4-41ad-98d1-0164e2999196,321,Tamaya,,,100,,,,,
df65ae61-e71f-407e-a0b6-f43a8df1420a,285,tamaya,100,,,,,,,
df65ae61-e71f-407e-a0b6-f43a8df1420a,285,tagum,80,,,,,,,
2cea5f2f-8298-4cf3-b1ff-ad33d42166b2,271,timbongan,180,,,,,,,
0737564d-ac97-4e1c-a9ff-608ebb98bd34,271,giging,,80,,,,,,
d5798f64-b26f-4d33-a3a0-c7d4679960ca,271,,,,,,,,,
5543f37f-36d5-4bcb-b244-6844ec3a62a4,281,Katambak,200,,,,,,,
06fbe80a-8879-4a91-b384-99e9156ad688,281,Barilis,,,180,,,,,
1febb866-9590-41fb-8fea-9880c70e4280,321,timbongan,180,180,220,,,,,
ebd7fd6d-354d-4b36-8330-974fb898da41,321,bayu,150,150,200,,,,,
1ca928f6-7d88-4657-9d90-a64e861030e4,271,tanghan,180,200,240,,,,,
21526f4e-7c0e-4385-8479-66da381e7fa8,285,Danggit,150,150,180,,,,,
e34c7482-5a24-4bea-9a5b-d036e434766e,285,"Squids, ",180,180,,,,,,
6070d4f1-53d6-4262-b7a8-8470451c8e26,285,Bulis,220,,270,,,,,
f02ebf37-ce69-44d6-88f6-eed6b048f20f,285, baga,120,120,,,,,,
4fcd4ab1-81cf-4eb9-a3f9-de7c4de84e8f,285,pasayan,300,,,,,,,
0ffc7b67-53ca-42a9-ac47-7a1048fa59f4,285,"bolis,",180,180,180,,,,,
b9212a2d-5f3c-48d6-a905-d95cae333d34,321,Tamarang,,,,,130,,,
73f8aa76-1800-4c50-9215-e48ffe3724f9,321,Tayos,,,100,,,,,
99724ea6-6341-49b8-89f4-b978317348b1,285,Bangkawon,,,,,,,200,
66b16df5-b1da-43f3-af3c-888c5c293ac9,285,Bayo,,,,,,,150,
c1607dcf-cf34-45ec-b620-d8437930eca9,285,Bontog,100,,,,,,,
6f95e241-6a96-4602-b1de-1bb3bb7116f0,281,Dangit,120,,,,,,,
94a58fa0-df32-412e-8294-25bda34cb6a8,285,Madilat,160,0,0,0,0,0,0,0
f66ee5c5-2456-4341-bf52-89f5dabd6aef,285,Buntog,100,0,0,0,0,0,0,0
de857a4b-acff-4459-9cc4-1d35aa2844be,285,Moymoy,100,0,0,0,0,0,0,0
0614efc3-3401-4299-9841-b643cb9b5174,285,Moy2,180,180,0,0,0,0,0,0
f42d96f3-eaf2-44c7-a312-feb02f5bdaa0,281,"dangit, moymoy, gangis",,200,,,,,,
6a97e547-1115-4bee-aeca-7cb37185a965,285,Barelis ,160,,,,,,,
3a5d8d05-e304-4362-b038-60b33137d64a,321,katambak,,,,,150,,,
2c5c8b27-dada-4953-b51b-3aaa02b48492,321,bayo,80,,,,,,,
ff5f2a1a-c081-4b14-a9e2-062c29bb98ec,281,Danggit,150,,,,,,,
017b6e07-e8da-43c0-9a6f-db43a91e25a4,253,Borot,100,,,,,,,
9b50826a-d1c9-4d93-935f-2e73d8461273,253,danggit ,3,,,,,,,
374d911e-d489-4d91-a3c1-083bd3f76153,281,moymoy,,,,,,,150,
e37cff23-1ff1-4de7-8ed8-af78de3fe3c8,253,Tamarong,100,,,,,,,
b7b1c807-26f3-4da4-a44c-114a880fdcf5,253,katambak,,,150,,,,,
b8fd2c84-b226-4845-98c8-a31a4427533e,253,Borot,100,,,,,,,
ddd9b566-9507-4fa5-8115-807aaa5cb3e3,282,"Boles,bodloy,adlo",2,5,2,0,0,0,2,0
9f1523f3-bbee-4caf-a104-e487395ced8c,285,"Baghak,boras,moymoy",4,4,14,0,0,0,10,0
a05a95c7-364a-4154-8622-2b2b52db732c,320,"Boras,catambak,danggit",15,15,10,0,0,0,15,0
9e2da9d8-14d0-45b6-afd2-e6f2893c0ec4,275,"Liplipan,gangis,boras",5,5,5,0,0,0,5,0
e899e30a-9880-46d9-b9b3-723543b7e7c7,320,"Danggit,moymoy,sardines",3,3,10,0,0,0,5,0
750e346c-97a2-4985-a58d-9061dc3578fd,320,"Danggit,moymoy,gangis",4,3,10,0,0,0,3,0
a9d6aed8-2c47-42d3-9d7a-cb437bfb48e7,282,"Bolis,danggit,liplipan",4,5,5,0,0,0,3,9
69c5beed-ea0e-48ef-922a-1260d6a2c21d,320,"Langog,danggit",1,,,,,,1,
f92ed373-02b1-48e1-87cc-29e5ac9c550f,282,"Buntog,Danggit,Bayu",1,0,0,0,0,0,1,0
1fbe5b50-6940-43d0-ba4b-94b1085478ce,282,Puot2x,400,,,,,,,
a9115fc9-8a6f-4f2d-b421-53b3bbbd62ca,282,Kuyabutan,40,40,0,0,0,0,0,0
82654795-f2cb-41bd-bd86-4f486329c96a,282,Jijing,100,100,0,0,0,0,0,0
484e2c0f-61b3-49cf-936a-207abb97a7f9,320,Moy-moy,80,80,0,80,0,0,0,0
484e2c0f-61b3-49cf-936a-207abb97a7f9,320,Hotik,120,120,0,120,0,0,0,0
83c42f71-4774-4507-8ed9-e16b26e74503,320,Bulis,0,0,80,80,0,0,0,0
5b97405a-1cc9-4a52-9b37-8a0c84fb9548,320,Salingukod,0,0,0,0,0,0,0,0
d24b8c2c-3e99-49fa-b912-8d1c9d5801eb,320,Baho-baho,100,0,0,0,0,0,0,0
4970ab41-9f40-43a5-8cb2-4b99094ce77c,282,Bukawon,0,100,0,100,0,0,0,0
29e63a10-94f3-430d-a465-54e848358cac,282,Pagi,50,50,0,0,0,0,0,0
6d8a9b8f-7eaa-4e83-b7a2-3015aeec2bcf,286,lagan,0,0,0,150,0,0,0,0
30f0b67d-22ae-48ad-b759-9f5c298c3bcd,286,Matambaka,120,0,0,0,0,0,0,0
030cd7e4-7889-4c47-b3bc-3239c2edcdbc,286,Moymoy,0,0,70,0,0,0,0,0
030cd7e4-7889-4c47-b3bc-3239c2edcdbc,286,Solid,0,0,100,0,0,0,0,0
04cdd37d-60c1-4017-9001-9ff61e27664c,286,Jijing,100,0,0,0,0,0,0,0
2e3c7a77-d351-40fd-aa3a-5d9435b4751e,282,Liplipan,1,0,1,0,0,0,0,0
6ad4fe6a-d933-4f00-b315-12482615da3c,282,Bulis,0,0,80,0,0,0,0,0
5b7ae05d-abaa-4725-be8f-9e48ad1359c7,282,Gangis,200,0,0,0,0,0,200,0
d28421c6-e89b-446d-84c1-ad8f24c943d4,282,Dangit,0,0,0,100,0,0,0,0
9f00ece2-9649-4da8-8824-158b78bea891,283,Katambak,1,0,0,0,0,0,0,0
9f00ece2-9649-4da8-8824-158b78bea891,283,Nokos,1,0,0,0,,0,0,0
35064c63-b2be-4868-89d4-f430e29eedc3,283,danggit,1,0,0,0,0,0,0,0
2e854dac-2f91-424e-8353-28b05b4a0728,271,Liplipan,1,1,0,1,0,0,0,0
25cf7bfe-9d71-4f10-86a9-c09493572e31,271,Sinaw,1,0,0,,0,0,0,0
3c5c3f2b-fe9f-4369-828a-fe56d64720df,282,Katambak,150,150,150,0,0,0,0,0
7b0ef961-84e9-44a4-96e4-9c7decf04ef6,282,Danggit,0,100,0,0,0,0,0,0
c02c6275-15c0-4e55-8b16-a0862481fa69,281,Bulis,,,100,,,,,
24d86d70-9ee5-4381-afe7-78edb961872c,281,Danggit,100,,,,,,,
0edf1c94-43b4-4b39-90c6-aaf0ac7678c5,247,Moy moy,150,,,,,,,
7a870917-0c94-4a07-a202-c8d37b7d98d3,247,Danggit,100,,,,,,,
336b31b9-311b-4580-b7be-6876af49b1f3,282,"siganids, bontog",100,,,,,,,
c777a9b2-97b3-4514-99c9-1871d3b0b0ff,282,bontog,,,120,,,,,
5da655e6-662c-40bc-a8e1-5a8dfa75120f,283,flying fish,100,,,,,,,
28b1ab2f-47c5-4543-9f0a-895b4727ecec,283,"siganids, lupak, catambak",,,,220,,,,
c5c23547-7141-4d35-a769-d46a22b43142,283,bayu,100,,,,,,,
cd72af99-d7b0-449a-bdf4-b5a123aad8e4,275,Langog,200,0,200,200,0,0,0,0
cf5271ce-5b4d-454b-b297-a2c5eb327e6f,283,Bangsi,120,0,0,0,0,0,0,0
80cb26a6-fe05-46f7-8448-4aebeadc4f9b,320,Langog,150,150,0,0,0,0,0,0
d39d71f8-a1c8-4285-9e25-0b222422dd69,320,Moy2x,100,80,0,0,0,0,0,0
4897d174-4a6f-44d4-8e6f-dacfd5e04868,320,Bulis,0,0,100,0,0,0,0,0
5215279c-9a14-4829-9ddf-a55bde83738d,283,Buras,180,180,0,0,0,0,0,0
e168c389-5142-476c-88b6-b1a73bee7e8a,283,Dangkit,120,120,0,0,0,0,0,0
0cb37276-9144-4955-96cb-bdc49a722548,320,Katambak,150,130,0,0,0,0,0,0
5eaf1a86-a11a-4424-8057-ac37da2658b6,271,Lapu-lapu,20,200,0,0,0,0,0,
61226859-f9cb-42e4-aeb0-a1ad7cdf751a,283,tenbungan,120,100,120,0,0,0,0,0
779f8c23-c12d-47c4-ae5c-ec9226ab4797,282,Mayad as,80,80,0,0,0,0,0,0
db3a2ada-d845-4f53-8d50-c7e186689d8c,282,Dangit,100,100,0,0,0,0,0,0
a3b058db-728c-49af-9629-fc2e8ad515eb,282,Nukos,150,130,200,0,0,0,0,0
788e6705-ce79-486e-9f88-e78a488455f3,282,Marang,100,100,0,0,0,0,0,0
ceff8013-bc96-48ea-bb5d-00ec152e9935,283,Banasay,120,100,0,0,0,0,0,0
e9a6e56b-183b-4751-a0b9-c54398b292f7,286,tuna,60,,,,,,,
82005d53-026d-414d-9c2b-153212cd69b6,286,tuna,,,150,,,,,
baf04a20-cac1-4450-9e31-cd2b594f2ed3,286,"moi moi, sibug",,,,100,,,,
254f84b1-6dbc-427d-a632-7bf16cc968f9,282,"Buntog,sabyay,Mongit",1,0,0,0,0,0,1,0
c9cd3532-c947-4405-80d6-cf25c81a8464,282,"Bunto,Danggit",1,0,0,0,0,0,1,0
4fbedf6a-bdb5-4cf5-b496-ebfca057e8d3,320,"Luy-abon,Lapas",1,0,0,0,1,0,0,0
21ae8d55-693d-4413-9e0b-644a5d4ac0d4,275,"Batagon,Sari",1,0,0,0,0,0,1,0
c3b9459f-c3c9-49c7-8025-5ae17a8dbcfa,253,tamarong,120,,,,,,,
b4358631-793c-4374-bdfc-81614d692089,253,katambak,120,,,,,,,
c24766a0-857d-4436-91e4-4d943ad765a7,253,danggit,100,,,,,,,
15713286-20ed-43c2-86d1-45b245164c67,271,adlo,,,,,,,120,
ea76398a-f6e8-45ab-ac13-1f9aefc14a8c,286,hotek,,,100,,,,,
2caaedc3-f36a-4aac-a60a-38b6de96c6a5,253,Pangalwan,,150,,,,,,
cb529606-ce55-4636-913e-cf9cb5eeff5f,253,Molmol,,120,,,,,,
662aa759-3f21-4c9a-8baf-e3eb440e22cb,253,Danggit,,120,,,,,,
d24362fb-2b68-4287-b537-48e97f3c70d3,253,Danggit,,120,,,,,,
d24362fb-2b68-4287-b537-48e97f3c70d3,253,Molmol,,120,,,,,,
c548a6ca-b5c2-4930-b0c9-24cec1c23a13,253,Tamarong,,120,,,,,,
bdcffcc4-bb46-48dd-af24-1319dbd9fd7f,253,Danggit,,100,,,,,,
14aa5641-56cb-4b3f-aa4c-b23ab0738e2b,253,Tamarong,,120,,,,,,
1e6579df-3a38-4da6-8d97-bcb6aa834145,253,Tamarong,,140,,,,,,
1e6579df-3a38-4da6-8d97-bcb6aa834145,253,Borot,,140,,,,,,
71504a7c-4ca5-4a7f-9153-c6c8ebebd324,253,danggit,,120,,,,,,
163a7ffa-129e-428e-add7-75450367fd87,253,borot,,80,,,,,,
c26d2528-c3f1-42b0-9bef-772ab86359c6,286,sari,,,120,,,,,
bf31511a-fd04-48b7-bd35-31b642a58f4c,253,katambak,,150,,,,,,
9d832864-c2fc-41cc-8721-ca2ed3ed4f54,253,pogapo,200,,,,,,,
de163ae6-e2e7-4ff7-9e07-553dfedbca0b,253,Katambak,180,,,,,,,
de163ae6-e2e7-4ff7-9e07-553dfedbca0b,253,Danggit,120,,,,,,,
032a9903-0206-4dcc-a66b-f3ad6889451b,253,Tamarong,,120,,,,,,
958be718-481d-4b80-8ede-151f59732ec8,254,tamarong,,,120,,,,,
efacd4bf-52e1-4e6c-b16a-cb36ad5a542e,254,tamarong,,,120,,,,,
37ff8d98-3357-4380-b89f-0101b77acc80,254,tamarong,,120,,,,,,
2d008f85-25e8-40a0-bee5-ead30e910925,254,Tamarong,,120,,,,,,
4f2fc99d-7899-4c94-a2c5-d70a291acab4,254,Molmol,,120,,,,,,
4f2fc99d-7899-4c94-a2c5-d70a291acab4,254,Timbongan,,120,,,,,,
b2d1488f-cfae-4651-bd58-4f1732ea1df9,282,Bulis,0,0,0,130,0,0,0,0
cca6fde8-a5a8-4c48-9e37-43d116ec4109,320,Bulis,0,0,0,150,0,0,0,0
5870e330-62eb-4d41-be72-7a0443f282ef,320,Bayo,100,0,100,100,0,0,0,0
69e4fcd6-8a98-4454-92ed-412755aaeccc,283,Danggit,120,0,0,0,0,0,0,0
13d848e9-e3b2-45aa-9543-13a16069327d,271,Langog,200,180,0,0,0,0,0,0
679f6e80-740f-4e1a-af48-0718db1ec2f8,271,Sagisi,200,150,180,0,0,0,0,0
23c28d77-964a-4200-949e-b3f05bbe0f2e,271,Bayagbago,100,100,80,0,0,0,0,0
5374dcb4-b0a0-4b0e-b9df-a540394a7752,283,Barilis,150,140,150,0,0,0,0,0
680d46ff-7703-4c74-9237-eb9c9e3c0b2b,283,Danggit,130,0,0,0,0,0,0,0
6a50ab06-0980-4294-b91f-ee5e84b2b27a,320,Anduhaw,150,150,0,0,0,0,0,0
79ac5ba8-9e89-40c0-9b95-b5cb3bb37289,320,Howol2x,100,100,0,0,0,0,0,0
001654ca-9c05-455c-915d-7f25ca9b17e2,281,danget,150,150,180,,,,,
27a8b8a0-52b0-43ec-9cbb-12fd31b5312e,281,nukos,190,,250,,,,,
09fca630-46e5-4b1e-8207-a579b95d430e,255,tamarung,,,,,,,,
5542fe2f-e89c-4072-8827-be0d4f585039,253,"timbungan,danggit,molmol",150,,,,,,,
1e781758-ad0a-4a62-9388-a0d32fe84670,253,ito,70,,,,,,,
0d0d1734-4acf-4527-904c-c033edc15d5e,253,tamarung,100,,,,,,,
4e20d48c-612f-48f7-8e64-59f899f949f1,253,"timbungan.dugso,katambak",150,,,,,,,
3abcd0b4-70dd-420e-a0b9-92aed5e49138,253,bawo,100,,,,,,,
53d9602c-acd3-4a60-a392-13d3c1494f75,258,Borot,,,,120,,,,
c68e7905-7290-48dd-a936-23964fe9a8c4,258,lambarok,,,,100,,,,
1d0ed666-8a6f-4cd4-8201-c316dd38e7ee,258,mol mol,100,,,,,,,
50d36572-f75d-4b21-a58a-b6bc6ea07a3e,254,Tamarong,,100,,,,,,
06587fb4-1707-4bf4-926e-d89224779e27,286,jijing,70,0,0,0,0,0,0,0
b9c129ef-45b1-4757-a382-ecd66604c7a5,286,bulis,0,0,70,0,0,0,70,0
2ae01a4b-00b6-406d-b21b-0af6ce3e0944,286,tuna,,,100,,,,,
ee3854fd-de8f-43c2-a3d9-d68d0b03cb24,286,moi moi,,,80,,,,,
3cf67261-0e91-47f3-a4d9-798494cc5a4b,286,Bangsi,100,0,0,0,0,0,0,0
e7cd33ba-1ac5-4b5b-b4e5-37e2924e2c93,286,Bangsi,100,0,0,0,0,0,0,0
4f509221-9d9d-462c-8f69-6215742f7e5b,286,bulis ,70,0,0,0,0,0,0,0
4fafcfa4-a5a3-48bd-97dc-feddfaf14e84,286,bangsi,0,0,0,0,0,0,100,
d767e080-8be8-4de6-8187-845870d90f39,275,otik,,120,,,,,,
60efa23f-b3a2-468c-992b-ed39215bf6c8,275,otik,,120,,,,,,
bb630b95-785c-4309-a4ef-cbefc8dc4191,283,nokus,200,,,,,,,
603b9fe0-7078-4c0b-8197-50f65e7dfc42,283,pyailo,,,,,,,120,
3153e72a-aad6-4de5-b65b-2502fd2b8ffa,282,sili,,,,,,,120,
cde36eb9-766e-45be-b91e-ccbc9cf2ca71,282,moymoy,,,,100,,,,
92b6539f-3946-49cd-9d8d-2ac60f7b1b6c,282,tamaya,,,,,,,,
868c391f-1a51-49da-a213-4387528e5b6a,282,pugot,,60,,,,,,
6f651c2e-7fae-4fe4-a3af-5d805e343f81,282,moymoy,,80,,,,,,
6f651c2e-7fae-4fe4-a3af-5d805e343f81,282,danggit,,80,,,,,,
69b693a5-6df2-4896-9128-7ebbbdf6b261,286,bulis,,100,,,,,,
3ab2dfaf-305e-4242-acee-c8b26650dd54,286,barilis,,150,,,,,,
9b1ec51e-a7cf-4dec-9054-95614286bb73,286,moymoy,,70,,,,,,
c435aaa0-4fb2-40a8-a4c6-4e551cd6d87a,271,moymoy,100,,,,,,,
5641fd43-46fe-412b-875f-30d637d448c3,255,,,,,,,,,
59775f80-2a0a-401c-abb8-ae7d324cd41f,255,Boktohan,,,,,,,,100
8c6cc94e-4f92-4d6e-b8e7-71429b9b922f,255,katambak,,150,,,,,,
5a0d2c67-88de-4d61-9500-0ef4b7e0128f,255,Borot,,70,,,,,,
d6368a82-e9b6-46e7-98c3-8f71c9cad95d,255,sagisihon,,,,150,,,,
0be01d54-4f07-4b66-9683-5c8f1d5f0c0a,255,pirit,,,,80,,,,
1b788d03-2cfe-4a6e-9d7e-b4f91fe8d8da,255,sikad,30,,,,,,,
dd14c991-94b5-4c61-85e5-d46968c49694,255,danggit,80,,,,,,,
e1d199ee-1ec4-4496-9359-a42fd07751d8,255,yellow fin,,,200,,,,,
185e8641-2633-4ba5-9ab7-f8f90bdfba74,255,Tabogok,120,,,,,,,
70c51761-f962-40f0-9df7-6c230097d926,255,gunu,40,,,,,,,
c75ea0ea-c36f-4d88-bd92-20692551f04e,255,pata,,,,,,,,
3361f4b6-0da4-42aa-b169-2a76760a4ecf,254,awman,200,,,,,,,
f426290d-7eb3-48ca-a5cd-4890afd5dd9d,246,bisogo,80,,,,,,,
0996d7d4-fdeb-416f-8620-899f32efb64e,246,Marigwis,200,,,,,,,
dc35763e-504d-4f24-99dc-21b01cd49b9d,246,Gumaara,120,,,,,,,
85f2f16b-f6b4-4a71-a836-ae0697e23733,246,guma-a,120,,140,,,,,
4b22f3a2-37ac-4e07-8057-8015ca7300be,246,gurayan,120,120,170,,,,,
aeefde85-a7e0-45c5-82ef-d41eb8d469f2,246,bisugo,100,,120,,,,,
12d8c0b0-f32c-4fe5-a3c3-2d5daefde7df,246,Besugo,120,120,,,,,,
469d9afd-3c12-4f8d-ae02-f8116b9a15a6,246,lapu-lapu,150,150,300,,,,,
0b31775b-db7a-47dc-b16c-a8b23f7e4cba,246,Tamban,30,30,60,,,,,
881c1ba1-c22a-46fb-bd59-c299fe92ecaf,246,lapu lapu,,,100,,,,,
881c1ba1-c22a-46fb-bd59-c299fe92ecaf,246,sung song,,,60,,,,,
70e9f9ed-4077-44e7-8560-17d286cbf0b2,246,Gurayan,,140,,,,,,
51a2a237-3308-4934-961d-d98e1d502e70,246,tamban,30,,60,,,,,
8bb395ce-064c-47c0-bee0-e038dad4fa2b,246,Bulaw,,,160,,,,120,
83366abf-fc7a-4db3-a190-e292a9356c2a,246,Tulingan,100,,,,,,,
10644da8-ce1b-429d-97b2-c38e92d69dec,246,dilis,50,,,,,,20,
1b3a5d97-89fd-4fe6-aa04-148ffc7b210f,254,danggit,,100,,,,,,
d0cff3ff-7ca6-4878-aec2-a4ad2fc96986,255,Kitong,,200,,,,,,
89c8a1e5-1385-478e-8fc1-6b3b782f0c9e,255,Pangalwan,,170,,,,,,
e8d690d7-d954-4b2b-ae83-46af0bbf41d4,254,lambarok,,100,,,,,,
83433015-4117-43ce-90f3-05df35f5a581,286,howl2,120,,,,,,,
83433015-4117-43ce-90f3-05df35f5a581,286,moy2,80,,,,,,,
7f31a25c-e6b0-466a-a177-8268fb6c214a,255,buntog,,140,,,,,,
e2fa7808-b56b-426e-b3ad-21b400d48e80,254,tamarong,100,,,,,,,
9f058ff2-fd20-4c44-9e41-548833099414,254,timbongan,100,,,,,,,
9f058ff2-fd20-4c44-9e41-548833099414,254,nokus,120,,,,,,,
20453564-3269-4570-95e6-00b33f4d4c47,254,solid,120,,,,,,,
4535aad4-e7fb-41bc-9c2f-72e4d576be8c,255,magodlong,,,120,,,,,
f73589b0-780c-48b0-9479-f9d3664ef219,255,bontog,,,,,,,,
1b5ab187-084c-4420-857c-bb6a21717252,255,timbongan,,,100,,,,,
f0228295-9c72-48c4-8d6c-dd47c539c30a,255,mangko,100,,,,,,,
5ab2b1ad-336d-4f21-928c-5090dca77e4f,255,mol mol,,,150,,,,,
4bc3956b-cebb-4b32-8c84-b40f1ef48419,254,budlon,,180,,,,,,
88925daa-5cda-4ba4-a373-f5213a4f147e,285,bunyog baje,100,,,,,,,100
dfee4544-4f1c-4f29-bb04-7d25a86987ef,284,talisok,,,,,,,,
70091f7b-e69b-43b6-ad84-455aba9ddb27,255,bolinaw,100,,,,,,,
77cd4b69-04b2-4cb4-bde5-ec14e449a99f,285,Langog,0,0,0,0,180,0,0,0
e12ceacb-969c-427f-acc1-3c8e18a19059,254,lambarok ,,,120,,,,,
d3cce46a-9f5d-4f97-88bb-bca36b0f023f,254,lambarok ,,100,,,,,,
fa8d4898-ac26-476f-a8f3-8e904f0fdd4f,254,bulinaw,,60,,,,,,
