country,level1_name,level2_name,level3_name,level4_name,level4_id,lat,lon,ma_name,3_community,submissionid,15_activity,15_hours
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,283168b5-bac7-4bde-bbd7-8314be65de11,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,bb93b2f6-942f-4a6c-9dd1-73dcb5927ce2,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,1bea09fd-27b2-4502-a93e-3247cd0e8c11,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,80df8ac0-1df1-44fd-828d-0c0303d96b28,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,69b1af68-115e-4633-a451-5f3978709867,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,78631a77-41ff-4df0-b176-5b537a81f421,,
BRA,,,,,,,,,,fb8ba140-cc82-4d12-acaf-29b6ed81c546,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,a6498338-7ab4-450c-9b29-64d93667aead,,
BRA,,,,,,,,,,5c104307-d4b5-4150-9d46-a814f65d99e3,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,7c994999-14f1-4879-a18a-651d7dc938df,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,1e95f433-24f6-488f-ad02-b41204d8406f,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,65410e07-0d04-4f83-b204-1445c41f4f5c,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,f0dfa0fc-cc58-4ff1-b345-6537389d883a,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,bcf4c6bf-2296-4eb0-ba82-b2441cc16202,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,023e9e8e-843f-4f77-8998-2a7e36e28deb,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,0fa27113-c6a6-42a4-8741-33b1fd6e68ac,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,4cfb1eab-5f8e-4773-9012-d3409ae28b2a,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,b56797f5-aa93-4082-8926-8b5ac9f94044,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,0b869506-8274-4483-ae9d-a847066c3f75,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,4287fa11-c61c-47b7-91e4-ce1336db9ce8,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,7f116504-b520-4cea-8152-d939f3fe55c0,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,9c84555a-8683-456c-b761-2bcdc1265afa,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,11f40169-f562-4c9c-b032-64e993472ea8,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,4d0c1024-3fc9-43f3-a275-73d88c285dbc,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,58872c42-efc4-44ed-b443-3275eb8da4c5,,
BRA,,,,,,,,,,7ad1ee23-7ada-4fca-907e-e8820ffc792f,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,ec1b8c6e-846e-4e86-a4ce-6e862963f228,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,393baf0e-337a-4a3e-be9e-709198e8d431,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,1435422c-5ed4-4e20-9c12-de9a25bf391a,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,b766702d-1ecc-488f-822a-b140416ed567,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,0b823b1f-d511-4a01-8b47-0cdf88dbcbb3,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,e210dace-5b15-41df-99dc-27da7303180d,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,577fa900-2ebb-40ba-a547-2cb96d81e58a,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,8660380e-8333-484d-b685-8900ca0c760d,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,0476ba26-92dc-4e35-aa9d-5e65c7fef40a,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,13cd43b3-8f40-493a-b448-9902ca8d6b9f,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,4efbdfe5-7880-4de1-b88a-a2c4a366e99d,0,0
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,d04efd93-1a98-41d2-bbb2-fada229e18a8,0,0
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,07416048-16cb-4a44-ad9c-4101cd49ff5c,0,0
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,c547b836-16c0-4944-9411-a727cd87cf3d,0,0
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,10ac630a-5e0d-4046-97b8-444e47b4bdcd,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,48594d98-6de0-4d46-bdba-ad1b278a5fa8,0,0
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,dafce268-f6ee-4aa5-ac85-6de64f022b30,0,0
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,df2214d7-fa65-417e-9a7e-a83a7f46297a,0,0
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,2b2c7ee1-09b0-4a02-b6b2-db74d7c5c8de,0,0
BRA,,,,,,,,,,6d280941-05e9-4bb0-a5e0-3519e756cadd,"artesanado, custura",5
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,b37870b2-daa1-45ef-b073-9ca92f56b77d,crochê,2
BRA,,,,,,,,,,b37b5c5a-eb2f-487f-9a56-74968665b5fb,custura,1
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,3be33b59-4d5c-49d0-8547-feafda10f19f,0,0
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,0f1542c6-2d86-4ce6-88bf-9ed62ffdac22,0,0
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,8e8f0774-bf10-4df5-85f9-d51be0a4db41,0,0
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,44849637-49a6-47c0-b534-c2cfe4e42606,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,c2692ba7-bf2c-447d-860c-6d78d1f6f80e,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,9d748d6c-ef0d-4614-bc25-ec30a73147d8,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,b7ddb5af-9819-4dee-8c6c-2e8ba77cd5ed,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,11e9f5eb-8ea5-43ff-a93c-c165a8b66fa0,,
BRA,,,,,,,,,,8f8c25d4-0c23-4d03-a4c6-2aa9dc2c58d1,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,cc0afc64-450d-4876-89eb-fe77d8f96aae,cuidar da casa ,14
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,cc0afc64-450d-4876-89eb-fe77d8f96aae,pesca de caranguejo ,8
PHL,Caraga,Surigao del Norte,Del Carmen,Caub,1759,9.83219,125.971615,SDN_DelCarmen,,b99ae076-ba09-4aa7-9248-f49ba55754f1,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,4aaad31e-2d4a-4f26-adad-94d80fd75370,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,619fc0d5-5b78-49a0-aabf-d82b5ff6d958,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,6815537c-d729-4946-bf40-e2e0d611a341,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,7c7c063c-c26e-4607-8201-2227efb990cc,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,e9f0674a-7fa9-4b49-a90b-41908912cbc0,,
PHL,Caraga,Surigao del Norte,San Benito,Santa Cruz (Pob.),2115,9.961531,126.027105,SDN_SanBenito,,24848aa9-ffa6-45d9-aaca-9d088cb12623,,
PHL,Caraga,Surigao del Norte,San Benito,Santa Cruz (Pob.),2115,9.961531,126.027105,SDN_SanBenito,,4679b2fd-c4fe-46c9-82ae-63c3f3b8e4bc,,
PHL,Caraga,Surigao del Norte,San Benito,Santa Cruz (Pob.),2115,9.961531,126.027105,SDN_SanBenito,,4c29032f-ff5f-45a4-a83d-491d06fff85b,,
PHL,Caraga,Surigao del Norte,San Benito,Santa Cruz (Pob.),2115,9.961531,126.027105,SDN_SanBenito,,4c150ada-a115-4d68-8360-c957f713c589,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,f9d03f72-98d4-47b9-9c19-ec023b682326,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,51dc9e64-30ab-4ce9-af06-b73da3eefc6f,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,ffeabb36-5ca0-4222-ae7d-4dd82b02aea1,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,8df2cba9-ae84-4d0e-9313-d9d0f37f55f4,,
PHL,Caraga,Surigao del Norte,Del Carmen,Caub,1759,9.83219,125.971615,SDN_DelCarmen,,c75ee99a-04a3-4bf4-a1b8-904b2bd08f1e,,
PHL,Caraga,Surigao del Norte,Del Carmen,Caub,1759,9.83219,125.971615,SDN_DelCarmen,,2ff07b05-2a66-48a2-8251-f6db13378a57,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,08a4131b-140e-467a-96f9-e127e2d44073,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,a6e075c4-3ee7-4c42-911b-11139c422014,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,a3b4de99-d461-432e-b2ce-3b861c02de5c,,
BRA,,,,,,,,,,a4a46fa5-76df-4c05-a3b1-8829ac0b0c25,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,ae69c40f-52fd-470b-bfcc-518d4bc260c1,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,f7937b7b-b33e-473f-84a1-7cc8ed39e6d6,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,aa4a4e06-a992-4686-b1d1-9381de44131e,cuida da casa,10
BRA,,,,,,,,,,b7a35def-494a-425f-a7fb-de001d1534bc,cuida da casa,6
BRA,,,,,,,,,,31f3fdc2-6510-4d21-abaa-b5fdf71160f8,cuida da casa,10
BRA,,,,,,,,,,7ea0fb8b-f2a0-4156-8545-a8a2425b2976,cuidando da casa,16
BRA,,,,,,,,,,4196f2d8-9f35-4472-ad4f-05d5247a3031,,
BRA,,,,,,,,,,c806ed4b-9895-4351-b822-671591675299,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,002a1b19-828d-44c1-9edf-e005e1d81cd7,Cuidando de criança ,10
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,002a1b19-828d-44c1-9edf-e005e1d81cd7,Cuidando da casa,16
BRA,,,,,,,,,,e8862168-f97d-4deb-975d-560f4890c17d,,
BRA,,,,,,,,,,ed25f897-2c36-4348-9f56-252d5a5146a0,0,0
BRA,,,,,,,,,,f046fcbe-ecb8-4bf0-9a99-87e19dfd49ff,0,0
BRA,,,,,,,,,,9aacaa82-1f85-4d32-9659-9db8e7d43588,0,0
BRA,,,,,,,,,,3ae19070-b17d-4eba-8151-5817c41befd4,0,0
BRA,,,,,,,,,,83c7e4ed-0940-4c69-b216-5aa4930e2e62,atividades de casa,12
BRA,,,,,,,,,,acb84056-806e-429f-b970-d881477cf6f9,atividades da casa,12
BRA,,,,,,,,,,b37e93be-ad90-4eaa-84aa-3af35bd02955,atividades da casa  e agricultura ,9
BRA,,,,,,,,,,1c497c1a-73c7-429a-b6bd-485d0091c1e3,atividades da casa ,12
BRA,,,,,,,,,,f79ce2a3-eb39-44f7-a4d7-f2b458227dfb,cuida da casa e das crinças,13
BRA,,,,,,,,,,090e4080-f912-4b48-88ab-3483e49a310d,cuida da casa e do filho especial,12
BRA,,,,,,,,,,848aafa9-06f5-48a1-86a7-edce81c7e146,,
BRA,,,,,,,,,,4b595fa7-eb1d-41f0-a2a1-a01180c28581,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,3b12cf93-ad44-4166-966d-69763591e77f,pescar caranguejo,6
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,4d905fc1-89b3-4ab5-a26d-02e374b86c73,cuida da casa e das crianças,16
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,bf963a80-2bc4-4904-82ca-de330d3f453a,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,7adcd730-696c-439e-b6ae-6b85648fd507,"cuida da casa,das crianças e faz os petrexos de pesca",16
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,763bf189-29ea-485e-af06-8490ae13c4f7,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,ebe5eef1-33fa-4b12-ae61-273a9071631e,cuidar da casa,12
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,d947a75b-2d2c-4fb5-9ed9-79dfb1ed2c68,,
BRA,,,,,,,,,,f3593f84-bb2e-4268-9660-f94e146bd18c,cuidar da casa e da criança,12
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,6e5dd3be-a8f8-4378-b358-afc9e502ee67,cuidar da casa e das crianças,16
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,6e5dd3be-a8f8-4378-b358-afc9e502ee67,pesca de caranguejo,8
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,eea78b65-d883-416b-902a-7e0d6a007aaf,cuidar da casa e das crianças,16
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,a5021e6e-697c-44f2-82ce-21ce1552a00b,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,481050de-7575-41be-99b1-b42df0a66112,,
BRA,Pará,São João da Ponta,,São Francisco,2246,-0.79411,-47.0,RESEX São João da Ponta,,4999f352-1535-40cf-a959-bb2c32340b1e,,
BRA,Pará,São João da Ponta,,Porto Grande,2247,-0.780548,-48.0,RESEX São João da Ponta,,9ed47ca0-3ebd-485d-8837-96df62350d78,,
BRA,,,,,,,,,,053fec9a-8095-4f0d-8326-45928260edc9,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,1087498a-9b48-4173-981a-95cec35f16e3,,
BRA,Pará,São João da Ponta,,Deulândia,2248,-0.803417,-47.971281,RESEX São João da Ponta,,1d65be46-a71c-4010-adb9-9d80ca7ae498,,
BRA,,,,,,,,,,dcd5bc4a-e36d-4f7f-ad4f-898c4012a941,,
BRA,,,,,,,,,,2938389e-759b-4754-9ba1-e877e6af8418,,
BRA,,,,,,,,,,0b11e1b3-a601-4c30-8494-2f4ad8ab7408,,
BRA,,,,,,,,,,84fa22d6-9c71-4b10-b383-459e6295d29c,,
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,158577a2-e038-42e8-accc-1cbbb4b29ba1,mangahoy,2
PHL,Caraga,Surigao del Norte,Del Carmen,Halian,1763,9.924394,125.809458,SDN_DelCarmen,,f403d165-2eb2-482a-aaee-2d9b49b6255c,,
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mangahoy,2
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mangahoy,2
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mag laba,1
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mag laba,1
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mangahoy,2
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mangahoy,2
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mag laba,1
PHL,Caraga,Surigao del Norte,Burgos,Poblacion 1,1692,10.017423,126.066098,SDN_Burgos,,6f397dfe-f156-4384-a4cf-f55f8c17aa77,mag laba,1
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,a1894946-116c-43fe-9d88-3cbdcffab1a0,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,08a25ff8-d24f-477e-9eab-8bc616cecd82,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,53a37b62-0acd-4749-a73c-68a25f85aa06,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,e86af9fb-887c-4bf6-979a-23832aa7e81b,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,99f50773-da76-4cf3-8a6a-4789d9234e1b,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,5983e1c6-7645-4b21-a7eb-6586b6cd2eb1,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,9e0c5b24-fc08-40aa-a9f8-84588264873f,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,9b175a37-26f9-442b-93ef-953fd0d724de,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,dcef5b5b-c512-47c5-b9aa-217defa6304e,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,25004b2c-4512-47ee-bd8a-f1d497b39b70,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,2ade7138-d04c-4256-951e-37e5816eda9f,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,f7b682b2-d68d-47c7-846a-62485cd1e184,,
PHL,Caraga,Surigao del Norte,San Benito,Talisay (Pob.),2116,9.976769,126.035838,SDN_SanBenito,,6463fbec-620c-4e39-9af1-6dccf180d073,,
PHL,Caraga,Surigao del Norte,San Benito,Maribojoc,2114,9.928271,125.961866,SDN_SanBenito,,6f76beb0-ab3f-4c91-9a68-f651e02fef16,,
PHL,Central Visayas,Cebu,San Francisco,Esperanza,2342,10.696,124.32,Cebu_SanFrancisco,,e67f2089-e9a1-475c-9ebe-128a1d7bc59f,,
PHL,Caraga,Surigao del Norte,San Benito,Santa Cruz (Pob.),2115,9.961531,126.027105,SDN_SanBenito,,925b5d3b-f703-489b-9f66-66cc57469b15,,
PHL,Caraga,Surigao del Norte,San Isidro,Pacifico,2131,9.980543,126.080277,SDN_SanIsidro,,81f1b249-8e91-4241-a2f2-80988a9ae3f0,maglabada,4
PHL,Caraga,Surigao del Norte,San Isidro,Pacifico,2131,9.980543,126.080277,SDN_SanIsidro,,9c4d502a-3646-4adb-97c5-8d1bf58511d2,construction,8
PHL,Caraga,Surigao del Norte,San Isidro,Tigasao,2133,9.940197,126.086124,SDN_SanIsidro,,10c77c86-3d1b-49db-a230-4e897be523c0,mangaligo,4
PHL,Caraga,Surigao del Norte,San Isidro,Tigasao,2133,9.940197,126.086124,SDN_SanIsidro,,3059dae8-33ed-4e68-a08c-bed935c09557,mangaligo,6
PHL,Caraga,Surigao del Norte,San Isidro,Tigasao,2133,9.940197,126.086124,SDN_SanIsidro,,1717af70-c276-4e49-86d6-1b7a3ffa4cdb,mangaligo,4
PHL,Caraga,Surigao del Norte,San Isidro,Tigasao,2133,9.940197,126.086124,SDN_SanIsidro,,8e3f235c-10fe-4fdb-a908-38507614de4f,maglabada,4
PHL,Caraga,Surigao del Norte,San Isidro,Tigasao,2133,9.940197,126.086124,SDN_SanIsidro,,a94df565-dae7-4b47-8867-eee1e69cc40f,magvideoke,4
BRA,Pará,Curuçá,,Pacamorema,2252,-0.655942,-47.789119,RESEX Mãe Grande de Curuça,,126e9cb4-be13-442c-8b7d-aafa2a397c72,,
BRA,Pará,Curuçá,,Pacamorema,2252,-0.655942,-47.789119,RESEX Mãe Grande de Curuça,,15c36491-850d-487a-bc6b-c7cb3f5fabbf,Cuidando da casa,12
BRA,Pará,Curuçá,,Pacamorema,2252,-0.655942,-47.789119,RESEX Mãe Grande de Curuça,,15c36491-850d-487a-bc6b-c7cb3f5fabbf,Agricultura,4
BRA,Pará,Curuçá,,Pacamorema,2252,-0.655942,-47.789119,RESEX Mãe Grande de Curuça,,4392b5ed-13ef-429b-9261-6008af24083d,,
BRA,Pará,Curuçá,,Pacamorema,2252,-0.655942,-47.789119,RESEX Mãe Grande de Curuça,,2514e01f-fbe1-4b9d-9c2b-fda6e562c1a1,,
BRA,Pará,Curuçá,,Coqueiro,2256,-0.747086,-47.815117,RESEX Mãe Grande de Curuça,,b2098e14-a0a2-46e3-b17c-59d067acd595,,
BRA,Pará,Curuçá,,Coqueiro,2256,-0.747086,-47.815117,RESEX Mãe Grande de Curuça,,0f149da3-7172-4f72-8903-71fc7f2fbf34,,
BRA,Pará,Curuçá,,Coqueiro,2256,-0.747086,-47.815117,RESEX Mãe Grande de Curuça,,dd3f83c0-50ac-4072-b9b2-0dce57dd8163,,
BRA,,,,,,,,,,2ec13dbe-c5f7-4e42-91ae-e00a6ad73e2e,Cuidando da casa,12
BRA,Pará,São Caetano de Odivelas,,Km 8,2258,-0.805739,-48.066461,RESEX Marinha Mocapajuba,,ecdf8a25-d41b-4838-b4a7-ba63f97d3253,,
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,6ee89fa4-68ad-4ddf-8998-b03cabba619f,Artesanato,5
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,6ee89fa4-68ad-4ddf-8998-b03cabba619f,Cuidando da casa,10
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,9f75369c-2858-4678-95c5-5a852d744c73,Cuidando da casa,12
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,3af823e1-b147-4ee3-b49d-35a018854ff7,,
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,015ee1ff-3178-4c54-92d5-89cedc8b0868,Cuidando de criança,12
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,015ee1ff-3178-4c54-92d5-89cedc8b0868,Cuidando da casa,
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,ca3658e7-1d61-48cc-91b6-cb799aac2675,,
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,b116a026-4f67-4eb9-8651-6f9c6c0c693c,Cuidando da casa,16
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,b116a026-4f67-4eb9-8651-6f9c6c0c693c,Cuidando de criança,8
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,c4792a91-8384-4b17-90c9-de80c06f088c,cuidando da casa,12
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,e4e2e427-37bd-483f-be3d-28986805646f,,
BRA,Pará,São Caetano de Odivelas,,Pepéua,2264,-0.746753,-48.02516,RESEX Marinha Mocapajuba,,9ed76cba-7f72-443d-8639-b6a4f0522b09,,
