country,level1_name,level2_name,level3_name,level4_name,level4_id,lat,lon,ma_name,3_community,submissionid,45_leadership_position
PHL,Western Visayas,Antique,Sebaste,Aras-Asan,2166,11.53236,122.089281,Antique_Sebaste,Aras-Asan,e021e6df-1cf6-427e-94b4-448994134b4c,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,de25bf18-7b80-44d3-9a6f-40b36a90a96e,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,30772759-1ce9-4dcb-85d1-db83e6681e68,Yes male
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,41bdea17-fb5f-4bf0-bfb3-62e262561117,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,1d01cd60-06ea-4dff-9b5b-86a8ef5d95ec,Yes female
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,1d01cd60-06ea-4dff-9b5b-86a8ef5d95ec,Yes male
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,3c7231b1-7f32-47ed-9c2f-5ee5562ab465,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,c4545748-3691-4336-af22-d3f29e886636,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,9dd9e0f7-f8fd-4a18-b7de-90e27687890f,Yes male
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,6990a70c-6b0c-4fff-9eda-af0022f4e70f,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,2520b992-66ba-4e56-a9d2-7209d4a09cec,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,7be3c261-17fa-406b-a3a2-8095ebf32c55,Yes male
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,a9298800-f35a-4d68-b495-32795e1273b3,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,212f81a7-f363-4730-a5e3-56785f18dadf,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,ba0e5044-723a-4a71-bc52-34bcaacd6d9a,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,30479acd-6d6c-4602-8058-d963e75d80ab,Yes male
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,e96ea593-cee2-40ae-a050-cf2e4d124680,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,f3f584e9-2493-4400-ae84-a0dc16e87408,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,791e6fc2-adaa-4a3f-9cb9-4ddb4cef5d40,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,1a018cd9-3d0c-4b50-8bb8-90431a528bec,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,e3dc0f1f-eebb-4129-b8a2-b4195bf5eb65,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,fd33c23d-cc4c-4fa2-bd0f-e08417f05904,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,e510a8a1-c738-4ccf-a48c-9b163029c861,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,a386f7a4-0b77-41a6-9029-3b58005db09c,Yes male
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,8d41a144-91f8-4e96-ac49-8158dbb9978c,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,8d61f2f8-059f-4c60-b029-5d7e7b014197,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,297fe474-bc18-46c6-92cb-a0c2944f310f,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,41ae9bcb-9a66-477f-a7a6-589ed83efaac,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,5e24b6ef-6366-48c7-a81b-819d9b59c4c5,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,60eba259-0258-4a67-b5a2-eb61eb1cbbdb,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,31293f0a-a723-4554-9f4d-9d22018308f7,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,c7523d1f-ad7b-4180-b67f-017e8a13fea1,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,46ef0950-ed4d-47a8-867f-43a6b9024284,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,65b1eaed-c245-46bd-9015-357e6d31c825,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,daeb7a51-d34c-4606-b5db-fae1c1908e70,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,d93466c6-33b2-43bb-bfe0-52218bedb04f,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,2bc4a7e2-f763-46f1-b8c8-f64df007da75,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,8aee437b-1987-48e9-937e-270afce44f30,Yes male
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,35834d19-765f-4de7-a6da-412c4b1ff508,Yes male
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,35834d19-765f-4de7-a6da-412c4b1ff508,Yes female
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,b5633f8c-c36a-4226-8a00-a0c6a6e55116,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,99da17c1-d9e0-4319-82b4-9ac5cabc7cdc,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,feb5e620-aa9e-47ec-bb7e-f78ffe054ace,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,111b3de1-065d-4355-9647-779ca0489bf7,No
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,b49dfe22-2928-4c80-a9c5-b7a1a5c887df,Yes male
PHL,Western Visayas,Antique,Sebaste,Nauhon,2170,11.651198,122.122274,Antique_Sebaste,Nauhon,b49dfe22-2928-4c80-a9c5-b7a1a5c887df,Yes female
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,0bb79a1b-c20e-46be-ac26-e612e11505a6,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,164287b5-d0b2-47a4-a5ca-5c0d1dac44cf,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,7d8548bd-9b64-4866-b83e-f761cc5d4ae2,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,fc1be1e5-ee11-43bb-9b66-1041d6c0b9e4,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,2fa0efb3-86b2-4b47-9431-33b272f3f1d4,No
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,f4740168-ab4a-4029-a2ed-8b8ae932181c,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,f5585a19-46d6-4832-b496-9ddad9eb5519,No
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,0b0ffeb9-1e9d-49fb-a4a7-91941ab5c562,No
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,805057b2-b8e7-4de4-bfa4-52cac9d226c6,No
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,e6394405-0e63-4382-b9b0-2eec7e032539,No
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,d4378b4b-ee4a-40c5-afe0-22dd3491b609,No
PHL,Western Visayas,Antique,Culasi,Centro Poblacion,1726,11.428274,122.060974,Antique_Culasi,Centro Poblacion,f6c3e6b9-083c-487a-bcff-cc264a42c2ec,Yes male
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,1ce2fe26-dee3-436c-8a29-b7e3a556777a,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,5f70903f-d123-424e-a290-21ef0c4cfc0b,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,5d51a504-49c8-475d-ae77-85f346a7cbc6,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,97f7a6c7-e402-4407-8bef-12a2c1c80de7,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,2fa81a57-9ad6-49f8-a73a-285ba7faaaac,Yes male
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,08cd5bed-02c2-4d09-9501-181ed9b8beb3,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,6f72c323-c008-423b-9085-d82cc8cc000f,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,f8bbd709-1685-45a1-bbb1-f54625e0094b,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,f58e9732-462e-4a65-b43c-6f597941b349,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,6c07c0f4-f289-4ffb-b106-4f1a45bc2b73,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,2c61d5ba-7f88-4968-ba74-0bb8c3475663,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,40468439-1adc-470b-aa0f-8e68b7337e10,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,3363cfbf-6df8-453f-92d5-1ed07ae8f070,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,aeacf9cd-4766-499e-b713-e7f5e98d3b9f,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,1e146209-546d-481c-942b-453a00514cc4,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,3cd2e3e8-e7da-4ed0-82cd-355834377c98,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,68ce0344-3474-4a0b-90c0-5565366f3384,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,52acf626-3576-42af-9b92-3aaaba3a7a37,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,95da9979-e512-4d5f-becb-c3c44babfa07,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,327d9f3e-2e8d-4d33-84ff-5b0bbd3ad9be,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,4e1a1234-3a32-4752-a359-4ee599f46799,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,445c868f-3053-46f4-b378-5c5b141e5a97,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,feb8ac80-ce56-43c8-8360-2236f347be78,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,3cc0a4d6-a34d-4d15-bf72-ba2f5c2901bc,Yes male
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,5fcada62-a783-410c-89e0-8664ef206341,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,3444c207-4dd7-47fe-806e-7c0940f7bd44,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,8b812b94-9b8c-4c4c-92e9-0c82a91d7586,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,c76a19a0-1864-421a-a6a1-ecddb2a9035d,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,eedbb4e5-369a-4f00-a968-ba118bbb541d,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,3943de73-f52c-4d8b-8414-4785963abb40,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,60909736-2fbd-47cc-b8b4-51fda3774216,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,b73bbfab-3793-4a2c-a539-ca20634edc10,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,ca88daeb-3406-448a-9db1-8272b76e0818,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,5ee67a36-c439-4d4f-8c25-a72c931c3497,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,07fbef17-08de-4277-a974-c7fd730b821a,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,b1149384-8141-47c3-a7bc-04c291a456e6,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,6aa251c0-8777-48d7-8cec-dd6ae86fa7c1,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,4a76a1d6-2ae5-4fec-9a26-02e9ec395b6a,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,d551d759-0546-4806-bae4-1ac2c1f3b743,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,25f18c84-b125-4018-9724-92f66c384c61,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,0f067d9f-87d5-4d79-b977-027c1bf7700b,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,ca68af74-76a0-4ce3-bb31-ffea6aafdb5a,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,a0efcae3-01dc-474d-8f20-b4681905a2dc,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,8c8cc376-578c-4114-ab40-e615c1414ea4,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,c8e9d932-462f-485d-a28d-6f525251b191,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,98f5998c-cdcf-4807-bb21-c743522db460,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,575dffe1-a8e3-40b8-9f4f-5de51f14c881,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,0bc0c764-0ec2-46da-a902-57679bc3e8b2,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,009f4167-979f-4110-9441-f2b113df3e8d,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,6e4773a0-2971-4b6b-b39c-9641a36f01bd,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,2bb378de-df10-47a1-8440-bd9498a5365f,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,51177afd-dd35-4aea-a028-50c3ae510e96,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,bcd6de1e-3a34-423b-8314-cc44c52ebdff,No
PHL,Western Visayas,Antique,Culasi,Malalison Island,1732,11.41386,122.020479,Antique_Culasi,Malalison Island,ba7ccd2f-d1fd-43fc-8691-05115ea2bf3d,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,d29e92b9-c5d7-4a24-b3de-8904493f298c,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,b85ee73f-e2cf-411f-a259-b657ee8844b6,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,bef496ba-224f-4f05-9362-a738f9abba0c,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,ca37c27f-232a-4a21-8d39-3fb2df9bbda5,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,68990968-0ea9-4188-81ff-fe4199c33246,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,5ceb41d2-71e9-4963-a249-69718e2158c3,Yes male
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,d9d133f7-1510-4dae-a9d7-dfe5f39a8308,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,0b85bdcc-0da4-4d01-8dbb-206319af2111,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,cb1a6397-91c0-43f4-afcb-46eff0e519df,No
PHL,Western Visayas,Antique,Sebaste,Idio,2169,11.627951,122.121885,Antique_Sebaste,Idio,7394b8b3-bdfc-4df2-b070-cde7d9a3144a,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,eb393c12-0fee-437d-af1f-bd32b64a3a84,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,96c65888-0fed-430a-a578-53aa6c8b343d,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,18174b2f-fb07-4cbd-8802-433050ac4ab9,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,a5a149af-c03a-4f5b-8af1-0797bff2ec1b,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,6eebe09d-67d4-463d-beca-55426cc776d2,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,78c23eb1-d83b-438d-99a9-c6263084257b,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,3a4b1433-5d23-44cb-b98c-4ed65435dcec,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,7e8ee7a4-6ce5-43dd-9166-2bd153def449,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,5a7a5ede-1386-4aa9-aa9b-86fb1347630f,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,1cad5bfb-3535-4cb1-9cf5-f208e4a74d47,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,f0f24ee4-1db7-4383-b2dd-645cfb0107b5,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,e323005a-d56d-4ed0-8bb0-c1e42f3d950a,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,6810aed1-e1b1-4939-bf82-4b295404bd5e,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,88369dc0-d912-4b77-a219-0ae578218748,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,a0ee1a8e-a8a5-44c4-9d1e-8fe96c5df386,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,86cc4280-dd7e-414b-9d47-732d4cd7092c,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,8cf3f4ba-0e11-44d5-a3d6-52e16ad5cebf,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,57eaf028-41b9-4257-be1f-f697ac74655e,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,3d8ac8c7-136e-4ea7-b9a2-b0bfd029e2ac,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,9b5fb992-29e1-43f9-bbf6-53466cff1229,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,1b988f29-1a95-4b9c-82aa-a210f1cb8993,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,3d3ff489-f9d7-4d71-aef0-65132ceccf61,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,97ef0d03-d459-4757-afdf-92fcc6f9933e,No
PHL,Western Visayas,Antique,Sebaste,Bacalan,2167,11.547293,122.088387,Antique_Sebaste,Bacalan,b15436b4-6959-4ec0-8246-598837cbaf52,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,77bc1d9b-831d-4a1d-b680-eff3fad9e673,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,a2fcecaf-b3a3-4a62-99e7-1ac1718770ad,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,ae561b59-864c-4e62-847c-9f60be9b6192,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,e5ca755b-5ed4-45d5-b185-6fe4f05152da,No
PHL,Western Visayas,Antique,Sebaste,Aguila,2165,11.518085,122.093241,Antique_Sebaste,Aguila,c4316508-74a9-4be0-b58d-e62c5f7c57e7,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,466dcc26-f094-4113-8c83-45eaa7d04b6a,No
PHL,Western Visayas,Antique,Sebaste,Abiera,2164,11.572117,122.112752,Antique_Sebaste,Abiera,dfa6b52a-df8a-4e37-aa13-8c95c2dfefe4,Yes female
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,5c80ccc8-6cc7-4df0-b779-097dde205613,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,316ef38c-354a-42ab-9f1a-9510e887b91b,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,d480c7f9-3360-43aa-9072-89fc83882873,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,d9a38751-c256-48e8-b880-3c013e719de8,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,ff3590eb-62b7-4ca8-b7e1-c604dfc66223,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,2c17bcdb-2224-4ee4-92d1-25b45e793d6b,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,3f8ed94c-b03e-4503-ad29-bc943f0405a1,No
PHL,Western Visayas,Antique,Pandan,Mag-Aba,2047,11.744499,122.054635,Antique_Pandan,Mag-Aba,ced7f91c-ef6a-4644-9720-61aa6a587e9c,No
PHL,Western Visayas,Antique,Pandan,Nauring,2048,11.737173,122.081127,Antique_Pandan,Nauring,2ee1c934-19f2-4839-a03c-867134114409,No
PHL,Western Visayas,Antique,Pandan,Nauring,2048,11.737173,122.081127,Antique_Pandan,Nauring,0950289c-e881-4adf-b93f-04d5c616bf7a,No
PHL,Western Visayas,Antique,Pandan,Nauring,2048,11.737173,122.081127,Antique_Pandan,Nauring,a5bd280b-772d-412a-8bd8-6d1c878add5b,No
PHL,Western Visayas,Antique,Pandan,Nauring,2048,11.737173,122.081127,Antique_Pandan,Nauring,a08d7e7b-3d2f-4e3a-b208-a9690c65180a,No
